"student_id","ma_mon","ma_lop_hoc_phan","loai_hoc_phan","diem_thong_thuong","diem_giua_ky","diem_thuc_hanh_hien_tai","diem_thuc_hanh_tich_hop","diem_thuong_ky_lt_list","diem_giua_ky_lt"
"SV1356","GDTC101","L01","thuc_hanh","","","9.82,1.3,9.82","","",""
"SV1357","INT1003","L01","tich_hop","","","","4.3","1.26,3.24","1.26"
"SV1357","GDTC101","L01","thuc_hanh","","","2.66,0.73,2.66","","",""
"SV1358","INT1001","L01","tich_hop","","","","8.46","7.15,4.29","7.15"
"SV1358","INT1002","L01","ly_thuyet","2.1,2.1","2.1","","","",""
"SV1358","GDTC101","L01","thuc_hanh","","","8.19,9.41,8.19","","",""
"SV1359","GDTC101","L01","thuc_hanh","","","3.61,5.59,3.61","","",""
"SV1359","GDQP102","L01","ly_thuyet","9.66,9.66","9.66","","","",""
"SV1359","INT1003","L01","tich_hop","","","","8.17","2.06,4.88","2.06"
"SV1360","GDTC101","L01","thuc_hanh","","","7.17,9.1,7.17","","",""
"SV1360","INT1001","L01","tich_hop","","","","7.14","6.12,7.21","6.12"
"SV1360","INT1003","L01","tich_hop","","","","6.47","9.17,7.67","9.17"
"SV1360","GDQP102","L01","ly_thuyet","7.52,7.52","7.52","","","",""
"SV1361","GDQP102","L01","ly_thuyet","6.95,6.95","6.95","","","",""
"SV1361","INT1001","L01","tich_hop","","","","9.78","7.33,7.95","7.33"
"SV1361","INT1003","L01","tich_hop","","","","1.22","9.33,3.72","9.33"
"SV1362","INT1003","L01","tich_hop","","","","7.02","5.69,7.65","5.69"
"SV1362","INT1001","L01","tich_hop","","","","5.84","6.04,5.88","6.04"
"SV1362","INT1002","L01","ly_thuyet","8.93,8.93","8.93","","","",""
"SV1362","GDQP102","L01","ly_thuyet","4.26,4.26","4.26","","","",""
"SV1363","INT1002","L01","ly_thuyet","3.51,3.51","3.51","","","",""
"SV1363","INT1003","L01","tich_hop","","","","7.7","7.98,8.33","7.98"
"SV1364","INT1001","L01","tich_hop","","","","6.14","0.66,2.91","0.66"
"SV1364","GDQP102","L01","ly_thuyet","9.72,9.72","9.72","","","",""
"SV1365","INT1001","L01","tich_hop","","","","9.25","1.74,6.72","1.74"
"SV1365","GDTC101","L01","thuc_hanh","","","6.62,6.47,6.62","","",""
"SV1365","INT1003","L01","tich_hop","","","","5.98","0.25,6.96","0.25"
"SV1365","GDQP102","L01","ly_thuyet","1.42,1.42","1.42","","","",""
"SV1366","GDQP102","L01","ly_thuyet","5.68,5.68","5.68","","","",""
"SV1366","INT1002","L01","ly_thuyet","5.34,5.34","5.34","","","",""
"SV1366","GDTC101","L01","thuc_hanh","","","4.12,3.06,4.12","","",""
"SV1367","GDQP102","L01","ly_thuyet","0.09,0.09","0.09","","","",""
"SV1367","INT1003","L01","tich_hop","","","","1.33","3.85,3.73","3.85"
"SV1367","GDTC101","L01","thuc_hanh","","","2.15,8.98,2.15","","",""
"SV1367","INT1002","L01","ly_thuyet","7.29,7.29","7.29","","","",""
"SV1368","INT1003","L01","tich_hop","","","","5.66","6.57,6.06","6.57"
"SV1368","INT1002","L01","ly_thuyet","6.09,6.09","6.09","","","",""
"SV1368","INT1001","L01","tich_hop","","","","8.55","1.38,6.41","1.38"
"SV1369","GDQP102","L01","ly_thuyet","0.07,0.07","0.07","","","",""
"SV1369","INT1003","L01","tich_hop","","","","5.83","7.63,3.49","7.63"
"SV1370","INT1002","L01","ly_thuyet","1.66,1.66","1.66","","","",""
"SV1370","INT1003","L01","tich_hop","","","","5.57","9.13,5.74","9.13"
"SV1370","GDTC101","L01","thuc_hanh","","","4.9,3.47,4.9","","",""
"SV1370","GDQP102","L01","ly_thuyet","9.63,9.63","9.63","","","",""
"SV1371","GDQP102","L01","ly_thuyet","6.89,6.89","6.89","","","",""
"SV1371","INT1001","L01","tich_hop","","","","3.89","1.83,3.71","1.83"
"SV1371","GDTC101","L01","thuc_hanh","","","2.53,1.86,2.53","","",""
"SV1372","INT1003","L01","tich_hop","","","","1.61","5.35,4.6","5.35"
"SV1372","INT1001","L01","tich_hop","","","","3.04","5.25,7.38","5.25"
"SV1372","INT1002","L01","ly_thuyet","8.59,8.59","8.59","","","",""
"SV1373","GDTC101","L01","thuc_hanh","","","2.35,7.89,2.35","","",""
"SV1373","INT1002","L01","ly_thuyet","1.98,1.98","1.98","","","",""
"SV1373","INT1001","L01","tich_hop","","","","5.75","1.49,6.59","1.49"
"SV1374","INT1003","L01","tich_hop","","","","6.05","8.93,4.33","8.93"
"SV1374","INT1001","L01","tich_hop","","","","6.1","2.09,8.11","2.09"
"SV1374","GDTC101","L01","thuc_hanh","","","3.69,2.65,3.69","","",""
"SV1374","GDQP102","L01","ly_thuyet","9.29,9.29","9.29","","","",""
"SV1375","GDQP102","L01","ly_thuyet","0.01,0.01","0.01","","","",""
"SV1375","GDTC101","L01","thuc_hanh","","","3.86,4.98,3.86","","",""
"SV1375","INT1001","L01","tich_hop","","","","8.55","2.55,9.47","2.55"
"SV1376","GDQP102","L01","ly_thuyet","3.32,3.32","3.32","","","",""
"SV1376","GDTC101","L01","thuc_hanh","","","7.55,4.05,7.55","","",""
"SV1377","GDQP102","L01","ly_thuyet","2.01,2.01","2.01","","","",""
"SV1377","INT1003","L01","tich_hop","","","","8.23","7.85,4.61","7.85"
"SV1377","INT1002","L01","ly_thuyet","6.82,6.82","6.82","","","",""
"SV1377","INT1001","L01","tich_hop","","","","5.02","7.3,7.22","7.3"
"SV1378","GDTC101","L01","thuc_hanh","","","7.79,0.62,7.79","","",""
"SV1378","GDQP102","L01","ly_thuyet","8.57,8.57","8.57","","","",""
"SV1378","INT1002","L01","ly_thuyet","6.42,6.42","6.42","","","",""
"SV1379","INT1002","L01","ly_thuyet","6.82,6.82","6.82","","","",""
"SV1379","GDTC101","L01","thuc_hanh","","","4.05,9.45,4.05","","",""
"SV1379","INT1001","L01","tich_hop","","","","3.9","5.41,3.27","5.41"
"SV1380","GDTC101","L01","thuc_hanh","","","4.14,2.36,4.14","","",""
"SV1380","INT1001","L01","tich_hop","","","","7.78","0.46,5.06","0.46"
"SV1380","GDQP102","L01","ly_thuyet","2.88,2.88","2.88","","","",""
"SV1380","INT1003","L01","tich_hop","","","","3","0.62,4.55","0.62"
"SV1381","INT1003","L01","tich_hop","","","","8.77","5.07,7.43","5.07"
"SV1381","INT1002","L01","ly_thuyet","2.85,2.85","2.85","","","",""
"SV1381","INT1001","L01","tich_hop","","","","6.72","9.26,5.84","9.26"
"SV1382","GDTC101","L01","thuc_hanh","","","6.59,0.52,6.59","","",""
"SV1382","INT1003","L01","tich_hop","","","","6.55","8.36,6.48","8.36"
"SV1382","GDQP102","L01","ly_thuyet","1.12,1.12","1.12","","","",""
"SV1382","INT1001","L01","tich_hop","","","","7.9","1.1,5.54","1.1"
"SV1383","INT1003","L01","tich_hop","","","","7.33","7.13,8.22","7.13"
"SV1383","INT1002","L01","ly_thuyet","1.67,1.67","1.67","","","",""
"SV1383","GDTC101","L01","thuc_hanh","","","6.58,8.02,6.58","","",""
"SV1384","INT1003","L01","tich_hop","","","","4.31","6.99,3.61","6.99"
"SV1384","INT1001","L01","tich_hop","","","","9.89","0.52,8.08","0.52"
"SV1385","INT1002","L01","ly_thuyet","7.07,7.07","7.07","","","",""
"SV1385","GDQP102","L01","ly_thuyet","6.14,6.14","6.14","","","",""
"SV1385","INT1001","L01","tich_hop","","","","4.36","7.96,7.91","7.96"
"SV1385","INT1003","L01","tich_hop","","","","1.56","2.79,6.01","2.79"
"SV1386","INT1003","L01","tich_hop","","","","3.9","1.11,3.49","1.11"
"SV1386","GDQP102","L01","ly_thuyet","9.4,9.4","9.4","","","",""
"SV1386","INT1002","L01","ly_thuyet","9.24,9.24","9.24","","","",""
"SV1386","INT1001","L01","tich_hop","","","","4.28","6.62,3.13","6.62"
"SV1387","INT1003","L01","tich_hop","","","","6","1.12,6.17","1.12"
"SV1387","INT1002","L01","ly_thuyet","3.15,3.15","3.15","","","",""
"SV1387","GDQP102","L01","ly_thuyet","7.46,7.46","7.46","","","",""
"SV1388","GDQP102","L01","ly_thuyet","7.29,7.29","7.29","","","",""
"SV1388","INT1003","L01","tich_hop","","","","1.77","6.22,2.74","6.22"
"SV1388","INT1002","L01","ly_thuyet","0.64,0.64","0.64","","","",""
"SV1389","INT1002","L01","ly_thuyet","4.46,4.46","4.46","","","",""
"SV1389","INT1003","L01","tich_hop","","","","3.48","7.74,2.11","7.74"
"SV1389","INT1001","L01","tich_hop","","","","8.13","3.78,6.12","3.78"
"SV1389","GDTC101","L01","thuc_hanh","","","4.77,8.99,4.77","","",""
"SV1390","INT1002","L01","ly_thuyet","2.41,2.41","2.41","","","",""
"SV1390","INT1003","L01","tich_hop","","","","6.29","3.49,5.74","3.49"
"SV1390","INT1001","L01","tich_hop","","","","4.24","3.18,2.22","3.18"
"SV1390","GDTC101","L01","thuc_hanh","","","6.74,0.27,6.74","","",""
"SV1391","INT1002","L01","ly_thuyet","9.07,9.07","9.07","","","",""
"SV1391","INT1001","L01","tich_hop","","","","2.72","3.69,4.31","3.69"
"SV1391","GDTC101","L01","thuc_hanh","","","9.13,7.54,9.13","","",""
"SV1392","GDQP102","L01","ly_thuyet","1.58,1.58","1.58","","","",""
"SV1392","INT1001","L01","tich_hop","","","","3.78","9.91,7.23","9.91"
"SV1392","GDTC101","L01","thuc_hanh","","","9.33,9.15,9.33","","",""
"SV1393","INT1001","L01","tich_hop","","","","6.35","2.54,3.09","2.54"
"SV1393","INT1003","L01","tich_hop","","","","6.48","5.47,5.72","5.47"
"SV1393","INT1002","L01","ly_thuyet","1.21,1.21","1.21","","","",""
"SV1394","GDQP102","L01","ly_thuyet","0.44,0.44","0.44","","","",""
"SV1394","INT1001","L01","tich_hop","","","","9.92","1.91,5.03","1.91"
"SV1394","INT1003","L01","tich_hop","","","","6.41","3.43,4.21","3.43"
"SV1394","INT1002","L01","ly_thuyet","7.31,7.31","7.31","","","",""
"SV1395","GDTC101","L01","thuc_hanh","","","8.82,4.41,8.82","","",""
"SV1395","INT1001","L01","tich_hop","","","","8.45","3.59,7.36","3.59"
"SV1396","INT1001","L01","tich_hop","","","","9.05","1.03,4.25","1.03"
"SV1396","INT1003","L01","tich_hop","","","","1.36","8.45,3.24","8.45"
"SV1396","GDTC101","L01","thuc_hanh","","","5.61,2.43,5.61","","",""
"SV1397","INT1002","L01","ly_thuyet","4.67,4.67","4.67","","","",""
"SV1397","GDQP102","L01","ly_thuyet","7.7,7.7","7.7","","","",""
"SV1397","INT1003","L01","tich_hop","","","","4.64","1.75,6.17","1.75"
"SV1398","GDTC101","L01","thuc_hanh","","","2.1,0.54,2.1","","",""
"SV1398","GDQP102","L01","ly_thuyet","9.41,9.41","9.41","","","",""
"SV1398","INT1003","L01","tich_hop","","","","8.97","4.95,5.21","4.95"
"SV1399","GDQP102","L01","ly_thuyet","7.94,7.94","7.94","","","",""
"SV1399","INT1002","L01","ly_thuyet","7.86,7.86","7.86","","","",""
"SV1399","GDTC101","L01","thuc_hanh","","","2.89,9.74,2.89","","",""
"SV1400","GDTC101","L01","thuc_hanh","","","8.24,4.93,8.24","","",""
"SV1400","INT1003","L01","tich_hop","","","","2.15","2.22,3.31","2.22"
"SV1400","GDQP102","L01","ly_thuyet","7.35,7.35","7.35","","","",""
"SV1401","GDTC101","L01","thuc_hanh","","","8.68,4.65,8.68","","",""
"SV1401","GDQP102","L01","ly_thuyet","0.38,0.38","0.38","","","",""
"SV1401","INT1003","L01","tich_hop","","","","4.68","8.81,4.79","8.81"
"SV1402","INT1002","L01","ly_thuyet","4.47,4.47","4.47","","","",""
"SV1402","INT1001","L01","tich_hop","","","","3.88","1.06,7.53","1.06"
"SV1403","INT1002","L01","ly_thuyet","5.34,5.34","5.34","","","",""
"SV1403","INT1001","L01","tich_hop","","","","3.68","6.31,5.85","6.31"
"SV1403","INT1003","L01","tich_hop","","","","3.05","2.3,5.86","2.3"
"SV1403","GDQP102","L01","ly_thuyet","3.16,3.16","3.16","","","",""
"SV1404","INT1003","L01","tich_hop","","","","2.95","6.65,6.32","6.65"
"SV1404","GDTC101","L01","thuc_hanh","","","2.19,8.31,2.19","","",""
"SV1405","INT1001","L01","tich_hop","","","","7.05","8.52,5.98","8.52"
"SV1405","GDQP102","L01","ly_thuyet","3.26,3.26","3.26","","","",""
"SV1405","GDTC101","L01","thuc_hanh","","","9.49,1.45,9.49","","",""
"SV1405","INT1002","L01","ly_thuyet","8.96,8.96","8.96","","","",""
"SV1406","INT1002","L01","ly_thuyet","5.13,5.13","5.13","","","",""
"SV1406","GDQP102","L01","ly_thuyet","6.37,6.37","6.37","","","",""
"SV1406","INT1001","L01","tich_hop","","","","1.14","5.5,4.57","5.5"
"SV1407","INT1002","L01","ly_thuyet","0.77,0.77","0.77","","","",""
"SV1407","GDQP102","L01","ly_thuyet","0.21,0.21","0.21","","","",""
"SV1408","INT1001","L01","tich_hop","","","","8.4","8.72,6.51","8.72"
"SV1408","GDQP102","L01","ly_thuyet","3.36,3.36","3.36","","","",""
"SV1409","GDQP102","L01","ly_thuyet","6.89,6.89","6.89","","","",""
"SV1409","INT1002","L01","ly_thuyet","9.07,9.07","9.07","","","",""
"SV1409","INT1003","L01","tich_hop","","","","7.89","9.04,7.64","9.04"
"SV1409","GDTC101","L01","thuc_hanh","","","2.49,3.64,2.49","","",""
"SV1410","GDTC101","L01","thuc_hanh","","","6.73,9.82,6.73","","",""
"SV1410","INT1003","L01","tich_hop","","","","1.45","6.7,6.17","6.7"
"SV1410","INT1002","L01","ly_thuyet","7.98,7.98","7.98","","","",""
"SV1410","GDQP102","L01","ly_thuyet","7,7","7","","","",""
"SV1411","INT1001","L01","tich_hop","","","","8.32","7.14,5.41","7.14"
"SV1411","GDTC101","L01","thuc_hanh","","","8.7,5.85,8.7","","",""
"SV1411","GDQP102","L01","ly_thuyet","8.02,8.02","8.02","","","",""
"SV1411","INT1003","L01","tich_hop","","","","2.39","9.05,2.63","9.05"
"SV1412","INT1001","L01","tich_hop","","","","4.65","1.69,4.58","1.69"
"SV1412","GDQP102","L01","ly_thuyet","9.57,9.57","9.57","","","",""
"SV1413","INT1002","L01","ly_thuyet","6.84,6.84","6.84","","","",""
"SV1413","GDQP102","L01","ly_thuyet","9.77,9.77","9.77","","","",""
"SV1413","INT1001","L01","tich_hop","","","","1.52","1.96,5.47","1.96"
"SV1413","INT1003","L01","tich_hop","","","","8.94","9.11,7.86","9.11"
"SV1414","GDTC101","L01","thuc_hanh","","","1.59,7.97,1.59","","",""
"SV1414","INT1001","L01","tich_hop","","","","3.56","9.97,6.41","9.97"
"SV1415","INT1003","L01","tich_hop","","","","2.38","0.88,4.54","0.88"
"SV1415","INT1001","L01","tich_hop","","","","7.43","2.46,5.34","2.46"
"SV1415","INT1002","L01","ly_thuyet","8.93,8.93","8.93","","","",""
"SV1415","GDQP102","L01","ly_thuyet","0.82,0.82","0.82","","","",""
"SV1416","GDQP102","L01","ly_thuyet","4.51,4.51","4.51","","","",""
"SV1416","GDTC101","L01","thuc_hanh","","","8.31,9.21,8.31","","",""
"SV1416","INT1003","L01","tich_hop","","","","5.34","8.02,6.55","8.02"
"SV1417","INT1002","L01","ly_thuyet","1.9,1.9","1.9","","","",""
"SV1417","INT1001","L01","tich_hop","","","","5.19","9.32,5.08","9.32"
"SV1417","GDQP102","L01","ly_thuyet","9.34,9.34","9.34","","","",""
"SV1418","INT1002","L01","ly_thuyet","7.62,7.62","7.62","","","",""
"SV1418","INT1003","L01","tich_hop","","","","4.9","7.17,3.95","7.17"
"SV1419","INT1003","L01","tich_hop","","","","4","8.29,5.63","8.29"
"SV1419","GDQP102","L01","ly_thuyet","0.64,0.64","0.64","","","",""
"SV1419","INT1002","L01","ly_thuyet","7.87,7.87","7.87","","","",""
"SV1419","INT1001","L01","tich_hop","","","","6.56","5.05,8.63","5.05"
"SV1420","INT1002","L01","ly_thuyet","6.9,6.9","6.9","","","",""
"SV1420","GDQP102","L01","ly_thuyet","8.08,8.08","8.08","","","",""
"SV1420","INT1003","L01","tich_hop","","","","3.53","6.97,5.38","6.97"
"SV1421","INT1001","L01","tich_hop","","","","4.62","9.38,6.55","9.38"
"SV1421","GDQP102","L01","ly_thuyet","2.91,2.91","2.91","","","",""
"SV1422","GDQP102","L01","ly_thuyet","4.92,4.92","4.92","","","",""
"SV1422","INT1002","L01","ly_thuyet","8.64,8.64","8.64","","","",""
"SV1422","INT1003","L01","tich_hop","","","","4.88","9.32,3.41","9.32"
"SV1423","INT1003","L01","tich_hop","","","","4.91","2.38,5.9","2.38"
"SV1423","INT1002","L01","ly_thuyet","9.16,9.16","9.16","","","",""
"SV1423","INT1001","L01","tich_hop","","","","6.05","1.76,5.93","1.76"
"SV1424","GDTC101","L01","thuc_hanh","","","7.82,9.39,7.82","","",""
"SV1424","INT1003","L01","tich_hop","","","","2.24","4.97,4.41","4.97"
"SV1424","INT1002","L01","ly_thuyet","5.86,5.86","5.86","","","",""
"SV1425","GDTC101","L01","thuc_hanh","","","1.09,9.89,1.09","","",""
"SV1425","INT1003","L01","tich_hop","","","","2.14","2.68,4.95","2.68"
"SV1425","INT1002","L01","ly_thuyet","9.98,9.98","9.98","","","",""
"SV1425","GDQP102","L01","ly_thuyet","6.3,6.3","6.3","","","",""
"SV1426","INT1003","L01","tich_hop","","","","6.17","5.36,6.69","5.36"
"SV1426","GDTC101","L01","thuc_hanh","","","6.15,7.85,6.15","","",""
"SV1427","GDTC101","L01","thuc_hanh","","","6.98,9.18,6.98","","",""
"SV1427","GDQP102","L01","ly_thuyet","8.2,8.2","8.2","","","",""
"SV1427","INT1002","L01","ly_thuyet","8.04,8.04","8.04","","","",""
"SV1428","INT1002","L01","ly_thuyet","3.15,3.15","3.15","","","",""
"SV1428","GDTC101","L01","thuc_hanh","","","2.24,1.02,2.24","","",""
"SV1428","INT1003","L01","tich_hop","","","","1.18","1.52,2.62","1.52"
"SV1428","INT1001","L01","tich_hop","","","","1","6.18,4.04","6.18"
"SV1429","GDTC101","L01","thuc_hanh","","","5.56,0.89,5.56","","",""
"SV1429","INT1001","L01","tich_hop","","","","3.42","4.42,6.22","4.42"
"SV1429","INT1003","L01","tich_hop","","","","2.42","9.9,6.15","9.9"
"SV1429","GDQP102","L01","ly_thuyet","1.89,1.89","1.89","","","",""
"SV1430","GDQP102","L01","ly_thuyet","3.91,3.91","3.91","","","",""
"SV1430","INT1003","L01","tich_hop","","","","8.42","5,7.84","5"
"SV1430","INT1001","L01","tich_hop","","","","7.48","5.1,4.97","5.1"
"SV1430","GDTC101","L01","thuc_hanh","","","6.7,4.59,6.7","","",""
"SV1431","INT1002","L01","ly_thuyet","0.68,0.68","0.68","","","",""
"SV1431","INT1003","L01","tich_hop","","","","6.68","8.86,4.58","8.86"
"SV1432","INT1003","L01","tich_hop","","","","7.6","0.3,4.03","0.3"
"SV1432","INT1001","L01","tich_hop","","","","3.41","3.38,3.84","3.38"
"SV1432","INT1002","L01","ly_thuyet","8.22,8.22","8.22","","","",""
"SV1433","GDTC101","L01","thuc_hanh","","","6.35,6.58,6.35","","",""
"SV1433","GDQP102","L01","ly_thuyet","6.9,6.9","6.9","","","",""
"SV1434","INT1003","L01","tich_hop","","","","2","9.28,3.88","9.28"
"SV1434","GDQP102","L01","ly_thuyet","3.57,3.57","3.57","","","",""
"SV1434","INT1002","L01","ly_thuyet","5.14,5.14","5.14","","","",""
"SV1434","GDTC101","L01","thuc_hanh","","","6.21,9.33,6.21","","",""
"SV1435","INT1003","L01","tich_hop","","","","5.25","2.27,5.94","2.27"
"SV1435","GDQP102","L01","ly_thuyet","5.49,5.49","5.49","","","",""
"SV1435","INT1002","L01","ly_thuyet","2.33,2.33","2.33","","","",""
"SV1436","GDQP102","L01","ly_thuyet","4.15,4.15","4.15","","","",""
"SV1436","INT1001","L01","tich_hop","","","","4.86","4.8,7.16","4.8"
"SV1437","INT1001","L01","tich_hop","","","","2.29","4.8,4.1","4.8"
"SV1437","INT1002","L01","ly_thuyet","9.85,9.85","9.85","","","",""
"SV1437","GDTC101","L01","thuc_hanh","","","8.78,8.02,8.78","","",""
"SV1437","INT1003","L01","tich_hop","","","","9.33","3.02,7.25","3.02"
"SV1438","INT1002","L01","ly_thuyet","3.3,3.3","3.3","","","",""
"SV1438","GDQP102","L01","ly_thuyet","0.23,0.23","0.23","","","",""
"SV1439","INT1001","L01","tich_hop","","","","2.95","7.55,4.91","7.55"
"SV1439","INT1002","L01","ly_thuyet","2.63,2.63","2.63","","","",""
"SV1439","INT1003","L01","tich_hop","","","","6.64","4.53,8.43","4.53"
"SV1440","INT1001","L01","tich_hop","","","","3.74","2.81,2.29","2.81"
"SV1440","GDQP102","L01","ly_thuyet","6.1,6.1","6.1","","","",""
"SV1441","INT1002","L01","ly_thuyet","9.5,9.5","9.5","","","",""
"SV1441","INT1001","L01","tich_hop","","","","1.48","2.83,3.11","2.83"
"SV1442","GDTC101","L01","thuc_hanh","","","6.65,3.15,6.65","","",""
"SV1442","INT1003","L01","tich_hop","","","","1.33","3.15,1.34","3.15"
"SV1442","GDQP102","L01","ly_thuyet","5.86,5.86","5.86","","","",""
"SV1443","GDQP102","L01","ly_thuyet","6.35,6.35","6.35","","","",""
"SV1443","INT1002","L01","ly_thuyet","1.73,1.73","1.73","","","",""
"SV1443","INT1001","L01","tich_hop","","","","8.33","3.5,4.61","3.5"
"SV1443","INT1003","L01","tich_hop","","","","6.17","6.97,7.85","6.97"
"SV1444","GDQP102","L01","ly_thuyet","2.78,2.78","2.78","","","",""
"SV1444","INT1003","L01","tich_hop","","","","2.88","6.3,4.49","6.3"
"SV1444","INT1002","L01","ly_thuyet","9.03,9.03","9.03","","","",""
"SV1444","INT1001","L01","tich_hop","","","","4.62","6.64,6.79","6.64"
"SV1445","INT1002","L01","ly_thuyet","6.51,6.51","6.51","","","",""
"SV1445","GDTC101","L01","thuc_hanh","","","2.65,9.34,2.65","","",""
"SV1446","INT1001","L01","tich_hop","","","","3.8","0.51,4.55","0.51"
"SV1446","GDQP102","L01","ly_thuyet","6.12,6.12","6.12","","","",""
"SV1446","INT1002","L01","ly_thuyet","1.14,1.14","1.14","","","",""
"SV1447","INT1002","L01","ly_thuyet","0.01,0.01","0.01","","","",""
"SV1447","GDQP102","L01","ly_thuyet","9.28,9.28","9.28","","","",""
"SV1447","GDTC101","L01","thuc_hanh","","","3.1,8.26,3.1","","",""
"SV1448","GDTC101","L01","thuc_hanh","","","1.73,1.51,1.73","","",""
"SV1448","INT1003","L01","tich_hop","","","","1.29","3.56,2.3","3.56"
"SV1449","GDTC101","L01","thuc_hanh","","","2.24,4.36,2.24","","",""
"SV1449","INT1002","L01","ly_thuyet","5.05,5.05","5.05","","","",""
"SV1449","INT1001","L01","tich_hop","","","","8.45","1.44,6.05","1.44"
"SV1449","GDQP102","L01","ly_thuyet","8.39,8.39","8.39","","","",""
"SV1450","GDQP102","L01","ly_thuyet","8.33,8.33","8.33","","","",""
"SV1450","GDTC101","L01","thuc_hanh","","","2.98,4.99,2.98","","",""
"SV1450","INT1001","L01","tich_hop","","","","3.71","1.7,6.53","1.7"
"SV1450","INT1002","L01","ly_thuyet","2.76,2.76","2.76","","","",""
"SV1451","GDQP102","L01","ly_thuyet","0.85,0.85","0.85","","","",""
"SV1451","INT1003","L01","tich_hop","","","","9.15","0.2,6.89","0.2"
"SV1451","INT1001","L01","tich_hop","","","","8.85","3.84,5.03","3.84"
"SV1452","GDTC101","L01","thuc_hanh","","","4.47,5.47,4.47","","",""
"SV1452","INT1001","L01","tich_hop","","","","7.88","4.3,7.24","4.3"
"SV1452","INT1002","L01","ly_thuyet","3.75,3.75","3.75","","","",""
"SV1452","GDQP102","L01","ly_thuyet","0.06,0.06","0.06","","","",""
"SV1453","INT1003","L01","tich_hop","","","","7.33","5.95,7.8","5.95"
"SV1453","INT1001","L01","tich_hop","","","","3.28","0.81,6.99","0.81"
"SV1454","INT1001","L01","tich_hop","","","","8.9","5.76,6.85","5.76"
"SV1454","GDTC101","L01","thuc_hanh","","","9.21,5.1,9.21","","",""
"SV1454","GDQP102","L01","ly_thuyet","0.19,0.19","0.19","","","",""
"SV1455","INT1001","L01","tich_hop","","","","7.28","2.1,6.85","2.1"
